tweet,sentiment,polarity_score
RT  TERRIFIC! Trump Scolds Liberal Media For Not Reporting on Annual March for Life (Video) ,neutral,0.0
#politics New Iowa poll: Cruz overtakes Trump,positive,0.13636363636363635
Christie to host N.J. fundraiser for Trump transition,neutral,0.0
"RT  ""Supreme Court Gives Donald Trump Permission to Bang His Daughter!"" #TrumpsFavoriteHeadline ",neutral,0.0
Cleveland-area pastor Rev. Darrell Scott gets official role with Donald Trump transiti...  ,neutral,0.0
Here some advice for our 'dear'  shut your mouth please and let your retirement from politics begin! #Trump45 #MAGA,neutral,0.0
"RT  Community #Poll  RT after voting #TheTruthCommunity #truth  A ""Trump"" supporter recently described him this way:  He's…",neutral,0.0
The media's hysteria over Trump-Russia 'collusion' is out of control  ,neutral,0.0
RT  Trump loves the troops. ,neutral,0.0
"#TopNews Unhappy with Trump, some Republicans put forward longshot alternative",negative,-0.6
Trump is not against immigration!   He is against illegals!   #debatenight #Debate ,neutral,0.0
RT  #TheFirst100DaysToDoList push for Comrade Trump to release his tax returns.,neutral,0.0
Foke Hillary Clinton scores decisive win against Donald Trump in first snap polls  #Foke,positive,0.525
"RT  To borrow a phrase from Clinton, Trump has started a national conversation on European history.  ",neutral,0.0
The Only Travel Ban we need is between DC and Mar-a-Lago! Save tax payers' money! #ImpeachTrump ,neutral,0.0
RT  #ThingsMoreTrustedThanHillary Trump's plan for arming Saudi Arabia with nuclear weapons?,neutral,0.0
"RT  3 hateful women (One on rt is O'Reilly's accuser, other 2 need no introduction) Leftists can't take Trump down, go after an…",negative,-0.14027777777777778
Trump Vows to Slash US Debt by Selling $16T in Govt. Assets  #politics,neutral,0.0
"Donald Trump Jr., Conway to end Secret Service protection ",negative,-0.4
"RT  #JCT_Article #JewsChooseTrump ""Trump at Jerusalem rally: Together, we will make America and Israel safe again"" https:/…",positive,0.5
RT  Check out how big trump's tower really is   #ProbableTrumpsTweets,positive,0.1
RT  Clinton &amp; Trump voters unwittingly choose oligarchy over democracy. Bernie warned them. Their ignorance will hurt all Americ…,neutral,0.0
RT  “The people have spoken. Donald Trump will be the next president…it will be up to him to set up a team that he thinks will s…,neutral,0.0
RT  Honeymoon from Hell: The Liberal Media vs. President Trump. This goes way beyond mere propaganda.. h/t   ht…,negative,-0.3
RT  News For #TheResistance: POLITICO Just Unearthed A Fresh Trump Team Ethics Scandal ,positive,0.3
Roy Moore is a uniquely extreme politician — even in the Party of Trump ,negative,-0.125
RT  Pat Cadel further says that Trump &amp; Sanders are pulling from opposite end of the same group. Nah brah… Conservatives are DONE …,neutral,0.0
RT  Did Fox News Lead Trump to Believe There Was a Terror Attack in Sweden?  ,neutral,0.0
How Univision and Telemundo covered Donald Trump’s visit to the border  #politics,neutral,0.0
RT  #TheResistance #TrumpRussia  Do you feel Trump fired FBI Director Comey because he was investigating Trump's ties to Russia?,neutral,0.0
RT BarbMuenchen: Armyvet4 ⏪ Thank you for your Service!🇺🇸🇺🇸🇺🇸POTUS VetApologist TrumpForVets2 US_Army_Vet MaxSteel… ,neutral,0.0
Trump Advisor: Clinton Treasonous  #politics,neutral,0.0
RT  #ICelebrateTrumpWith cashing in on those bets I placed. Pay up people.,neutral,0.0
More Patriots Stars Boycott Visit to Trump White House  ,positive,0.25
"RT  NOTHING About Those 50,000 Jobs From Japan Is What Trump Says It Is (VIDEO)  ",neutral,0.0
RT  Rude Holt Interrupts  Nine Times in 3 Minutes  via  #MAGA  #TrumpT…,negative,-0.3
Trump: I'm forgiving $50M loan to my campaign,neutral,0.0
"#StopTheGOP  #GOPDebate Trump callsFox News anchor Megyn Kelly a bimbo, posts doctored image of her in continuing Twitter rant",neutral,0.0
CNN host Fareed Zakaria gets profane in uncensored Trump discussion  ,neutral,0.0
RT  The liberal media has encouraged this violence and hatred with their constant lies about Donald Trump #TrumpRiot,neutral,0.0
RT  Chaffetz leads renewed call for Trump to fire IRS chief ,neutral,0.0
RT  From now on any Republican that wants my vote better change their last name to TRUMP!,positive,0.2333333333333333
Media escalate Trump-Russia reporting as he rips 'fake news' conspiracies ,negative,-0.5
RT  No Trap For Trump: 2 Chainz Reveals That He Turned Down The Apricot-Elect's Inauguration Performance Invite - Bossip http…,negative,-0.15555555555555559
"Trump: ""They're not going to come in and immediately collect welfare, that doesn't happen under the RAISE act, they can't do that""  Finally! ",neutral,0.0
Everyone should remember this. Time to take America back from the hands of traitor Obama and his gang! #MAGA #Trump ,neutral,0.0
RT  #PresentsTrumpGot handerpants ,neutral,0.0
"RT  BREAKING NEWS: Firefighters race to the Trump Hotel in Washington, D.C. as a man sets himself on fire in an apparent prote…",positive,0.05
"RT  Former US attorney Preet Bharara trolls Trump: He did have his ""wires tapped""  ",neutral,0.0
RT  THE TRUMP EFFECT - Black &amp; Decker Moving Jobs from Overseas to the USA  #SundayMorning,negative,-0.16666666666666666
"RT  😂 winning! #MAGA  Trump lost by 2.8 million votes, but won by 3 million outside CA &amp; NY ",positive,0.3125
RT  Which should you lead with:  A. Forced kiss?  B. Grab the Billy Bush?  Mr Trump?   #RejectedDebateTopics,negative,-0.30000000000000004
RT  Trump’s One Chance: Turn Presidential Election Into Referendum on Open Borders - ,neutral,0.0
"RT    Donald Trump is going to be an object lesson in ""without enforcement there is no law""",neutral,0.0
How Trump's Business Presents Conflicts of Interest  ,neutral,0.0
Trump holds ‘major briefing’ on opioid crisis ,positive,0.0625
RT  I ONLY support President Trump! I'm sick of both the DNC and the RNC! The Dems are pure evil and the Republicans are cl…,negative,-0.41964285714285715
RT  We. Have had. Enough  we recognize Trump threatens the democracy need to get angry. Now. ,negative,-0.25
RT  🇺🇸#RETWEET 🇺🇸 if you think  scheduling a #TrumpRally on the SAME NIGHT as the  correspondents dinner is…,neutral,0.0
 It's a fight. #HillaryForPrison2016 #TrumpForPresident ,neutral,0.0
RT  What is #Trumps  greatest accomplishments to date: 1️⃣Saving the Supreme Court 2️⃣He's not Hillary Clinton 3️⃣D…,positive,1.0
"f you post a #Podestaemails35 link, tag it with a pro-Hillary tag so #CorruptHillary voters will see it too. #TrumpForPresident",neutral,0.0
"RT   &lt;&lt; THIS Donald Trump and GOP policy are a literal threat to our health, safety, and safety of world - ACT.",neutral,0.0
Donald Trump is: - Attacking the EU - Trying to start a trade war - Screwing with the stock market - Refusing to impose sanctions on Russia  I think it's enough evidence that Trump is just a Russian lapdog.  Why isn't he impeached yet?,neutral,0.0
Fox News just released their new GOP national poll Trump is leading! ,positive,0.17045454545454544
RT  Stop making it sound like Trump is the only Republican who believes there is massive voter fraud. Every voter ID law is pre…,positive,0.13333333333333333
"RT  You clowns wanted Trump and now cry like babies. So sad.  Say it slow, ELECTORAL COLLEGE... #El…",negative,-0.4
"RT  #MondayNightMAGAMadness! IT'S SIMPLE: Retweet, Then Follow all who Retweet!  #MAGA #TrumpTrain by #sandir105 ",neutral,0.0
Speaker defends Trump immigration order amid GOP concerns  ,neutral,0.0
🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 President Trump will make America great again! #AmericaFirst #MakeAmericaGreatAgain #MAGA 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 ,positive,1.0
"RT  Donald Trump was apparently so surprised to see a black person at his rally, he didn't recognize him as a supporter—and called…",negative,-0.033333333333333326
"RT  Trump has appointed to his cabinet ppl from the Alt-right, a white supremacists sect that literally throw up Nazi salutes…",neutral,0.0
Just FYI: Trump has met with more members of the Baltic press than families of Parkland shooting victims,positive,0.5
"  Russia, Saint Petersburg, Nevsky Prospect ... Go Trump)) ",neutral,0.0
#politics Trump spokeswoman makes bizarre comment on 'O'Reilly Factor',positive,0.4
RT  The latest The blicqer™ Daily!  Thanks to    #trump,positive,0.2333333333333333
RT  PREZ  will propose a policy to CONGRESS. Some will oppose/TRUMP will tweet their names/WE THE PEOPLE wil…,neutral,0.0
RT  🇺🇸TOGETHER WE STAND🇺🇸 Let's show  how strong we are with 🚂#TrumpTrain 🚂 Follow everyone who Retweets or…,positive,0.4333333333333333
"RT  EXACTLY! And, by all means, change the nuclear codes. Trump is too irrational &amp; impulsive to have access to anything s…",positive,0.3125
"RT  Watch Live:  FBI Director Comey Gets Grilled By Senate Over ""Inconsistencies"" On Trump Dossier ",positive,0.018181818181818174
Three more states refuse Trump commission's voter data request ,positive,0.5
RT TrumpsBlonde: Liberals are freaking out that Jared Kushner was fined $200 for a late filing of financial disclo… ,negative,-0.15
"RT  #Vote2016 "" #realdonaldTrump  For You Americans  #maga #Military #veterans #realbencarson ",negative,-0.1
RT  Trump’s likely science advisor: many climate scientists ‘glassy-eyed cult’  ,positive,0.25
"RT  WeeksMostReadColumn-The most crucial, least-discussed campaign issue for #Trump and #Clinton (Not what you'd think)  https:/…",positive,0.25
RT  My  column today Don't Blame #NeverTrump ,neutral,0.0
Trump to announce decision on climate change Thursday  ,neutral,0.0
#ABCNews  #ABCGOPDebate Trump Ditches GOPDebate BecauseABC News Made Fun of Him,positive,0.3
RT  LGBT Advocates Demand That President Trump Compiles A Registry Of All Gay Americans…  #arnews1936 #f…,positive,0.4166666666666667
"RT  ""Are you sincere in your hatred for the white Trump supporter?""  OMG...Like the terrorist who couldn't convince the media h…",positive,0.25
RT  On NEXT Megan Barth on Donald Trump &amp; potty mouthed females  Listen:  ,neutral,0.0
Trump welcomes Israel's Netanyahu for Middle East talks ,neutral,0.0
RT  #PresentsTrumpGot A reality check that bounced.,neutral,0.0
"NFL Legend Jim Brown: ""I'm pulling for Donald Trump, he's going to be for all the people."" #MondayMotivation ",neutral,0.0
🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 President Trump will make America great again! #AmericaFirst #MakeAmericaGreatAgain #MAGA 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 ,positive,1.0
RT  ⚡️ “Trump administration reportedly puts an end to Let Girls Learn”  ,neutral,0.0
RT  Judge Napolitano was right about Brits spying on team Trump. All you hacks owe him an apology. ,positive,0.2857142857142857
I'd rather wait in line in the rain and vote trump than have Hillary #Hillary4Prison #TrumpForPresident,neutral,0.0
"RT  It isn't just that these supposedly left-leaning voters are okay with the possibility of Trump, but how okay they are that…",positive,0.5
"Donald Trump: ""My highest duty as president is to protect our citizens and to uphold the Constitution of the United States."" ",neutral,0.0
"Airports, legal volunteers prepare for new Trump travel ban  ",positive,0.16818181818181818
Why Paul Ryan needs Donald Trump so badly ,negative,-0.6999999999999998
"Whiny Liberal Calls For More Tantrums, Disruption of Trump's Inauguration  ",positive,0.5
RT  WaPo Poster Child for Criticizing Trump WH: Susan Rice A PROVEN LIAR WHO NEVER WENT TO PRISON FOR OTHER COVER UPS  https…,negative,-0.125
"A look at Trump’s executive order on refugees, immigration  ",neutral,0.0
RT  #2016electionin3words Donkey punch Trump,neutral,0.0
All the deplorables stand with President Trump. Drain that swamp. Join our patriot army at  ,neutral,0.0
RT  Ben Carson is heading a committee to vet and select potential VP candidates for Donald Trump: ,neutral,0.0
RT  #AmericaFirst - Conservatives pressuring  to leave Paris Climate Deal. Join #Dobbs FBN7p #MAGA #TrumpTrain #DTS,neutral,0.0
"RT  The actual Arabic headline ""A list is being prepared for Trump of #Egyptian terrorists living abroad"" ",neutral,0.0
RT  Actor-Comedian Joe Piscopo: People Get Ready 'The Trump Train Is Coming' (Video  via ,positive,0.2
Obama takes veiled swipe at Trump at Capitol Hill ceremony  #news,neutral,0.0
RT  #TrumpTrain HELP‼️#Christians in #France🇫🇷  Pls RT👍👍  #VOTE #Marine2017🇫🇷 is VOTEAgainstEvil Islamic Terrror‼️  ,neutral,0.0
RT  Donald Trump and Ben Carson danced on stage together and it was horrible ,negative,-1.0
"RT  Not ""TrumpRiots"" but #SorosRiots  Don't let the Left frame the narrative ",neutral,0.0
President-elect Donald Trump names Cleveland Clinic CEO Toby Cosgrove to forum  ,neutral,0.0
RT   did you see this Trump follower Annie? ,neutral,0.0
RT  National Black Leaders Condemn Promotion of ‘Civil Unrest’ Against Trump ,negative,-0.16666666666666666
#GOPDebate I’m sure that Trump will make America great again #VegasGOPDebate,positive,0.65
"RT  Emmy Awards 2017: Stephen Colbert, Alec Baldwin and Sean Spicer all turn out to mock Trump ",neutral,0.0
"RT  #ProbableTrumpsTweets I'm also great at writing Haiku, I'm the best",positive,0.9
RT  Chuck Schumer: 'Hope of America' Is Republicans Break With Trump - Breitbart ,neutral,0.0
RT  ▶ Chicago wants to remove Trump sign after he cites shootings there   ,positive,0.2
Trump: I will appoint Supreme Court justices that will PROTECT the SECOND AMENDMENT!   #debate,neutral,0.0
RT  I don't hate anyone hate don't work for me. But fuck trump. ,negative,-0.6666666666666666
Highlights: The Trump presidency on March 7 at 1:55 P.M. EST ,neutral,0.0
"RT  Trump was misled by Paul Ryan on health care bill, says Newt Gingrich  ",neutral,0.0
🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 President Trump will make America great again! #AmericaFirst #MakeAmericaGreatAgain #MAGA 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 ,positive,1.0
"RT  Hillary Clinton just slammed Donald Trump's finances: ""All his books seem to end at Chapter 11"" ",neutral,0.0
 Let's support Trump!        ,neutral,0.0
"RT  BREAKING : Bombshell Report Fingers McCain as Anti-Trump ""Media Leak""  DON'T PUT ANYTHING PAST THIS TR…",negative,-0.25
Trump's pledge to end rule on political preaching gets mixed reaction in Baltimore  ,neutral,0.0
RT  VIDEO : Monica Crowley - Trump is Smashing the Existing System ,neutral,0.0
Republicans Are Waiting For Trump's Help (Or Wrath) As Key State Races Get Going ,neutral,0.0
"Trump: ""The single greatest achievement in the career of  will be getting out of these problems."" ",positive,0.4642857142857143
"#politics Trump Lashes Out at Fox News, Megyn Kelly",neutral,0.0
"RT  Clinton wins by 0.01%, Trump claims rigging, starts riot. #TrumpsFavoriteHeadline",positive,0.3
RT  Trump Campaign Has Funded His Businesses To The Tune of $8.2 Million ,neutral,0.0
RT  TIME FOR APPLE BOYCOTT???  Apple Takes Aim at Trump in Australian Interview. ,neutral,0.0
"RT  President Trump in #Melbourne, FL: ""We are not going to let the FAKE NEWS tell us what to do, how to live, or what to believe…",negative,-0.18181818181818182
RT  Same people saying Comey was fired because Trump is hiding something saw nothing sketchy about Hillary deleting 33k emails.…,neutral,0.0
Trump Steaks' Trademark Canceled 2 Years Ago  #politics,neutral,0.0
RT  Psychological profiles of every US voter are being developed by Trump-backed ‘dark data’ firm ,negative,-0.0625
mini-Trump said that he would reverse policy opening military combat roles to women. #GOPDebate and #Sexism - perfect couple,positive,0.45
RT  Trump Targets Three Liberal Favorites With Budget Cuts.... CUT ✂️CUT✂️ #MAGA #tcot #PresidentTrump   htt…,neutral,0.0
"#Trump: #Clinton has caused ""so many deaths. And you, mr.Trump, have caused so many laughs ",positive,0.5
U.S. ELECTION WRAP: Trump Slams Polls as Clinton Eyes Transition  #politics,neutral,0.0
Feel the difference? No sane man would ever support that old lady #Trump #HillaryForPrison2016  #killary ,positive,0.1
RT  Ben Roethlisberger -- I Won't Endorse Trump ... But He Is My 'Acquaintance' ,neutral,0.0
Trump picks Iowa Gov. Terry Branstad as China ambassador  ,neutral,0.0
Trump says he'll do away with gun-free zones at schools  #politics,neutral,0.0
RT  Just catching up. Has Trump told us that there will be no hurricanes once he's President or just that they'll be great?,positive,0.7
"RT  BREAKING: Trump tells Mexican, Canadian leaders he won't terminate NAFTA; all agree to renegotiate.",neutral,0.0
RT  The science of why #NeverTrump will end up voting for Trump  ,neutral,0.0
#Election2016 We will win and achieve a landslide victory #HillaryForPrison2016 #TrumpForPresident,positive,0.8
"RT  The STORM is coming, and in the end it will be a #TRUMP as President for...",neutral,0.0
"RT  #ProbableTrumpsTweets Invited Christie over for Thanksgiving, and he ate the whole turkey. Sad. ",negative,-0.15
RT  #TrumpsFavoriteHeadline #BREAKING: We Have Best Nukes,positive,1.0
Trump Shop Debuts 24-Karat Gold Hat Ornament  ,neutral,0.0
#Trump is my bro #GOPDebate #VegasGOPDebate,neutral,0.0
RT  Top Trump Staffer Leaves W.H. For Secret Outside Job Promoting POTUS Agenda  ,positive,0.033333333333333326
RT  So Trump now saying victims of crimes committed by natural born citizens are not as important as those by immigrants ca…,positive,0.25
RT  AGOP Debate Without Donald Trump Likely Wont Crimp Foxs Wallet #GOPDebate #StopTheGOP,neutral,0.0
Trump Tower on fire: Trump responds within one hour. Bombs target African Americans in Austin for two weeks: NOT A SINGLE WORD FROM TRUMP ,positive,0.017857142857142856
RT  Unhinged Trump supporters attack the press at Florida rally: ‘We’re mad at you!’  ,negative,-0.78125
RT  Soros Prepares For Trump War Russia banned Soros bc he uses his money to foment riots. PodestaEmails show Hillary was behol…,neutral,0.0
"Floyd Mayweather: ""You never heard anything about Donald Trump being racist until he ran for president and won."" ",neutral,0.0
RT  Report: President Trump's Border Wall Could Save Americans Nearly $64 Billion Over 10 Years ,positive,0.1
Trump defends his comments on hate groups: 'They have been condemned' ,negative,-0.8
RT  I know  - we have the most lovely trump fans watching the #kellyfile &amp; I am so grateful. The fringe haters don't…,positive,0.5
RT  The Secret Behind Trump/Kanye Meeting Exposed ,negative,-0.4
"Hispanics love me, Trump declares at Mexican border  #Texas",positive,0.25
RT  International Assault on Trump ,neutral,0.0
Muslim teen admits she LIED about being attacked by Trump Supporters.  We should make her the poster girl of #FakeNews! ,neutral,0.0
Trump stands by Bush 9/11 comments  #politics,neutral,0.0
RT  Do not be fooled by biased  tonight! She was all out anti-Trump w/fraudulent polling info! Focus on issues!…,neutral,0.0
Let's defeat the Media's propaganda!  Spread this pic! #TrumpPence16  #NeverHillary ,negative,-0.15625
Trump Foundation Probed for ‘Impropriety’ by N.Y.’s Schneiderman  #politics,neutral,0.0
RT  Trump supporters went to Berkeley to celebrate #PatriotsDay. ANTIFA showed up to cause chaos &amp; beat people up.  ,neutral,0.0
RT  “Bloody Friday” Fearporn: Now ISIS Claims It Will Attack Trump’s Inauguration ,negative,-0.8
🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 President Trump will make America great again! #AmericaFirst #MakeAmericaGreatAgain #MAGA 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 ,positive,1.0
RT  What Gohmert sees now is what WE KNEW in June 2015.   Trump has all the recipes for USA success!  The Ryans of the world need t…,positive,0.375
Running to rid the world of Rosie #TrumpCampaignSlogans,neutral,0.0
RT  After the #MuslimBan who's next? Mexicans? Chinese? LGBTQ? The Trump war on human rights will weaken everybody's rights. #res…,neutral,0.0
Donald Trump to campaign in Biloxi  #news,neutral,0.0
"RT  Trump just repeated this misinformation in remarks to the press. Trump is the purveyor of ""fake news""...🤔🤔 ",negative,-0.5
Schumer to Trump: ‘Break from the NRA’ ,neutral,0.0
RT  National debt will make Trump or Clinton a 'lame duck' -  #PolicticalNews #ConservativeNews,negative,-0.5
"Trump: 'It's disgusting what's happening to our country""  #politics",negative,-1.0
RT  ‘Ali v. Trump:’ Muhammad Ali’s Son Fights Racial Profiling And Muslim Ban ,neutral,0.0
"RT  First of many, of the so called ""dreamers"" aka illegal aliens deported by Trump Immigration! #IceRaids #MAGA #DC https…",positive,0.041666666666666664
RT  #Trumps7WordWireTapLeaks Thanks #POTUS for keeping out #Head Choppers! ,positive,0.25
RT  #TrumpsFavoriteHeadline  AFTER HUGE LOSS TO CLINTON NBC OFFERS CELEBRITY APPRENTICE BACK TO TRUMP,positive,0.1666666666666667
RT  Robert Kraft says after his wife died Trump called him every week for a year to console him  ht…,neutral,0.0
"Trump's personal lawyer to file complaint after Comey testimony , source says ",negative,-0.15
RT  #ICelebrateTrumpWith uuuuge pizza and I will begin eating it from the crust,neutral,0.0
The Latest: Trump rescinds pledge to support GOP nominee  #news,positive,0.5
"RT  I need the vine of Trump saying ""Facts"" right now, it is very important",positive,0.40285714285714286
RT  ▶  Trump May Sign Executive Order to Help HBCUs. Why couldn't Obama? 2/06 ,neutral,0.0
"RT       Wrong. Russia did not have any ""influence"" on my vote. Trump wa…",negative,-0.5
RT  #Breaking News: Trump Just Gave The Press Disturbing News Regarding His Russian Wiretaps ,negative,-0.25
The Democrats were worried about the Wall...  It seems like they should worry now about Gate - #ObamaGate.  'Trump Tower',neutral,0.0
"RT  Oh snap I shldve re-upped this on Tues!  [extremely Hamilton voice] Rewind, Rewind: Pence scares me more than Trump https…",positive,0.1875
RT  It’s music to the ears; #Soros loses one billion betting against #Trump win  ,positive,0.25
RT  The fact that Donald Trump is selling ethnic division as opportunity for blacks is disgusting. The fact that some people buy…,negative,-1.0
RT  Trump vs. the establishment-It's such a hard road!Donald please proceed carefully. America wants you to win! #MAGA ,positive,0.16166666666666668
"RT  Hi five, Psycho Joe.   Love,  Donald Trump  #morningjoe ",positive,0.5
6 ways Scott Walker has become more Trumpy  #politics,positive,0.5
"RT  . to victims of Illegal Immigrant crimes,""You've been forced into the shadows...help is coming!"" #MAGA #Trump…",negative,-0.4375
"RT  MT   Her name is Edith Muñoz -- she stole dozens of Trump signs, committing larceny. SHARE and get her name…",neutral,0.0
"First of all, who uses the First Amendment more than Trump? ",positive,0.3333333333333333
#PresentsTrumpGot Presidential nomination to take this country full retard,negative,-0.275
RT  President Trump called The New York Times' Maggie Haberman a Democrat Operative right to her face.  I love this man. https:…,positive,0.30735930735930733
"RT  🚨 Army of Anti-Trump Twit Bots Tweet Same Anti-Trump Story in Span of 30 Secs!How left operates, ALL smoke &amp; mirrors https…",neutral,0.0
"RT  Tucker Carlson: ‘If You Think the FBI Has Been Corrupted by Trump During His 4 Months in Office, Seek Help’ (VIDEO) htt…",neutral,0.0
RT  65 Percent Of Voters Think There Will Be Race Riots If Trump Wins  #NeverTrump #DonaldTrump #MAGA,positive,0.3
RT  #ICelebrateTrumpWith marking the 78th Anniversary of Kristallnacht.  Coincidence?,neutral,0.0
Physicist Stephen Hawking baffled by Donald Trump’s rise  #news,neutral,0.0
RT  What is that Hitler everyone comparing me to? #ProbableTrumpsTweets,neutral,0.0
RT  NASCAR has become the latest company to dump Donald Trump  ,positive,0.5
RT  #IGetDepressedWhen I hear people think Trump cutting social security and not raising minimum wage will somehow help this cou…,negative,-0.2833333333333333
RT  Attention all the dumb ass working class people in America that voted  for #Trump name the policies he has passed that help y…,negative,-0.375
"RT  #TrumpCampaignSlogans ""America, you are hired"" ",neutral,0.0
RT  NEW: Donald Trump Says He Wants 'Power' to Hack Private Emails  #p2 #tcot #maga ,positive,0.11212121212121212
RT  #ICelebrateTrumpWith joy for #Libertarian gains and a lack of #Hillary,positive,0.8
Donald Trump postpones 'Jimmy Kimmel Live' appearance  #showbiz,positive,0.13636363636363635
"RT  Trump fires back at Clinton over Muslim ban: ""Ask Hillary who blew up the plane last night""  ",neutral,0.0
Trump Supreme Court nominee's confirmation hearings to begin March 20 ,neutral,0.0
Paul Ryan not ready to back Donald Trump as Republican nominee  #news,negative,-0.05
RT  BREAKING : FORMER HAITIAN Senate President Drops CLINTON BOMBSHELL Exposing Unbelievable Corruption At Trump Event ,negative,-0.125
"Twitter, ‘lies’ and videotape: Trump shames beauty queen  #news",neutral,0.0
RT  I don't fear Paul Ryan because Paul Ryan has never shown me he has the strength of will to resist a personality like Trump.,neutral,0.0
Experts: Long road ahead for Trump offshore drilling order  ,negative,-0.05
RT  Imagine if Hillary'd won the electoral &amp; Trump the popular vote: Trump's dirt dumb bigot base would be burning down Americ…,negative,-0.1826388888888889
RT  It is astonishing to me that  spent more time attacking Trump's tweets about Al Franken then the actual sexual a…,positive,0.27999999999999997
Stephen Miller: A key engineer for Trump’s ‘America first’ agenda ,positive,0.125
Refugees pleading for help after Trump's immigration orders  ,neutral,0.0
Trump to Comey: Better hope there are no 'tapes' of talks  ,positive,0.5
"RT  Trump refuses to sell his businesses, and now taxpayers are paying out of their own pockets so he can profit: ",positive,0.6
Why wife of D-backs owner is funding anti-Trump campaign  #politics,neutral,0.0
"Come on Trump, put Hilary in her place #HillaryForPrison2016 #MakeAmericaGreatAgain #TrumpForPresident",neutral,0.0
Jimmy Kimmel grills Donald Trump on Muslim ban  #showbiz,neutral,0.0
"RT  Imagine if #TrumpsHeart was also big enough to care not only about Syria, but about Meals on Wheels &amp; #EqualPay. Well,…",neutral,0.0
RT     trump is as rich people think he is that why he not showing his taxes. Ok,positive,0.4375
"RT  Sept 5: Trump Ends DACA  March 23: DACA was abandoned by the Democrats. Very unfair to them!   March 23: 800,000 plus DAC…",negative,-0.8125
RT  #EricCantor is being called a #Zombie by the #WashingtonPost for commenting on #DonaldTrump.  Call the show with your opini…,neutral,0.0
Why did Trump win? More whites — and fewer blacks — actually voted. ,positive,0.43333333333333335
RT  BREAKING NEW POLL : Americans Overwhelmingly Support President Trump's Agenda  #maga #trumptrain…,positive,0.3181818181818182
RT  LOCK HER UP!!  #debate  #TrumpTruth,neutral,0.0
What Trump And Clinton Must Do To Win The Debates  |  ,positive,0.8
"RT  Trump supporters protest outside CNN headquarters in Atlanta shouting ""Fake News!"" ",negative,-0.3125
U.S. judge narrows travel ban in defeat for Trump ,neutral,0.0
"Sheldon Adelson, corporate interests boost Trump inaugural fundraising to record levels ",neutral,0.0
"#TopNews Taps may sound for New York Military Academy, Trump's alma mater",positive,0.14545454545454548
RT   Never no not ever has CNN been fair to Trump! #Hannity,positive,0.875
Donald Trump and Mitch McConnell set a record for 'most awkward handshake ever' last night ,negative,-0.033333333333333326
"RT  ""#PresidentTrump cares about the American people, and not the special interests."" ~    #AmericaFirst  #MAGA…",positive,0.17857142857142858
"RT  If Trump told Comey to ""stop investigating"" as Comey memo alleges then why did Comey state this on May 3 under oath? ht…",neutral,0.0
RT  Fox News host promoted by Trump calls on Paul Ryan to step down  won't step down 🇷🇺🎥💥He's in…,negative,-0.15555555555555559
"RT  On CNN now, Jack Mitnick, Trump's 1995 accountant, asked if Trump is a tax genius, said Trump had ""zero"" input re strategy,…",neutral,0.0
"RT bradcrain: #friyay #NorthKorea  With everything happening in the 🌎 today, I thank GOD that realDonaldTrump is o… ",neutral,0.0
RT  Trump supporters cannot afford to hate each other for having differing opinions. And we shouldn't. We are all part of…,negative,-0.4625
"RT    If you are pro trump. I have shirts, hoodies, flags, mugs and hats 🇺🇸🇺🇸  ",neutral,0.0
#politics Trump Is No Laughing Matter to Some Late Night Comics,negative,-0.3
RT  #TrumpBecause he says what everyone is thinking but is afraid to say ,negative,-0.6
RT      EXCLUSIVE: FBI 'Granted FISA Warrant' Covering Trump Camp's Ties To Russia https:…,neutral,0.0
RT  #DonaldTrump files $500million lawsuit against Univision over ending contract with #MissUniverso  following Trump's ,neutral,0.0
Judge to rule later on Trump University case  ,neutral,0.0
Trump campaign ad says his 'enemies' are trying to undermine his progress ,neutral,0.0
RT  And #Melania had to steal from a girl from the Southside to speak publicly to the American people! #MelaniaTrump ,neutral,0.0
RT  State Republicans bent on policing poor folks' shopping carts see hope in Trump  #p2 #tcot https:/…,negative,-0.4
"San Jose: Trump rally task force nets score of arrests, marks foray into new-age investigations  #SanJose",neutral,0.0
#GetElectedIn3Words BUILD THE WALL! #Trump ,neutral,0.0
RT  Women are flocking to plastic surgeons to look like Ivanka Trump  ,neutral,0.0
